ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day,company
C9D36D642BD61777BADC9129EEF404EC,C9D36D642BD6177750D076F61558A680,2023-08-01 00:00:00,002,二氧化硫,24.87,80,,0,0,2023-08-02T12:35:04.363,2023-08-02T12:35:04.363,20230801,泰州京城环保产业有限公司
C9D36D642BD61777BADC9129EEF404EC,C9D36D642BD6177750D076F61558A680,2023-08-01 00:00:00,003,氮氧化物,74.331,250,,0,0,2023-08-02T12:35:04.363,2023-08-02T12:35:04.363,20230801,泰州京城环保产业有限公司
C9D36D642BD61777BADC9129EEF404EC,C9D36D642BD6177750D076F61558A680,2023-08-01 00:00:00,004,一氧化碳,1.854,80,,0,0,2023-08-02T12:35:04.367,2023-08-02T12:35:04.367,20230801,泰州京城环保产业有限公司
C9D36D642BD61777BADC9129EEF404EC,C9D36D642BD6177750D076F61558A680,2023-08-01 00:00:00,008,氯化氢,3.442,50,,0,0,2023-08-02T12:35:04.367,2023-08-02T12:35:04.367,20230801,泰州京城环保产业有限公司
866B66AF0CE56CB24026EC197DCED05F,866B66AF0CE56CB21E2D0BBE9520AA1E,2023-08-01 00:00:00,001,颗粒物,7.031,20,,0,0,2023-08-02T12:35:04.853,2023-08-03T14:30:59.817,20230801,光大城乡再生能源（灌云）有限公司
866B66AF0CE56CB24026EC197DCED05F,866B66AF0CE56CB21E2D0BBE9520AA1E,2023-08-01 00:00:00,002,二氧化硫,69.72,80,,0,0,2023-08-02T12:35:04.853,2023-08-03T14:30:59.817,20230801,光大城乡再生能源（灌云）有限公司
866B66AF0CE56CB24026EC197DCED05F,866B66AF0CE56CB21E2D0BBE9520AA1E,2023-08-01 00:00:00,003,氮氧化物,146.835,250,,0,0,2023-08-02T12:35:04.853,2023-08-03T14:30:59.817,20230801,光大城乡再生能源（灌云）有限公司
866B66AF0CE56CB24026EC197DCED05F,866B66AF0CE56CB21E2D0BBE9520AA1E,2023-08-01 00:00:00,004,一氧化碳,4.158,80,,0,0,2023-08-02T12:35:04.857,2023-08-03T14:30:59.817,20230801,光大城乡再生能源（灌云）有限公司
866B66AF0CE56CB24026EC197DCED05F,866B66AF0CE56CB21E2D0BBE9520AA1E,2023-08-01 00:00:00,008,氯化氢,4.209,50,,0,0,2023-08-02T12:35:04.857,2023-08-03T14:30:59.817,20230801,光大城乡再生能源（灌云）有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F44B6E7B21E2016715,2023-08-01 00:00:00,001,颗粒物,11.372,20,CEMS维护,0,0,2023-08-02T12:35:04.7,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F44B6E7B21E2016715,2023-08-01 00:00:00,002,二氧化硫,27.375,80,CEMS维护,0,0,2023-08-02T12:35:04.7,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F44B6E7B21E2016715,2023-08-01 00:00:00,003,氮氧化物,199.709,250,CEMS维护,0,0,2023-08-02T12:35:04.7,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F44B6E7B21E2016715,2023-08-01 00:00:00,004,一氧化碳,8.415,80,CEMS维护,0,0,2023-08-02T12:35:04.7,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F44B6E7B21E2016715,2023-08-01 00:00:00,008,氯化氢,8.587,50,CEMS维护,0,0,2023-08-02T12:35:04.7,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F45D63A2AA212EA6A7,2023-08-01 00:00:00,001,颗粒物,,20,,0,0,2023-08-02T12:35:04.827,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F45D63A2AA212EA6A7,2023-08-01 00:00:00,002,二氧化硫,,80,,0,0,2023-08-02T12:35:04.823,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F45D63A2AA212EA6A7,2023-08-01 00:00:00,003,氮氧化物,,250,,0,0,2023-08-02T12:35:04.823,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F45D63A2AA212EA6A7,2023-08-01 00:00:00,004,一氧化碳,,80,,0,0,2023-08-02T12:35:04.827,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
8F3EAC9171F405F4E3F246DCF2B61530,8F3EAC9171F405F45D63A2AA212EA6A7,2023-08-01 00:00:00,008,氯化氢,,50,,0,0,2023-08-02T12:35:04.823,2023-08-03T14:30:59.817,20230801,玉环伟明环保能源有限公司
